species	protein	family	evidence	orthogroup
Colias_croceus	Colias_croceus_22980	CYP	Pfam:PF00067:36-270:cov=0.506	OG0003690
Colias_croceus	Colias_croceus_22994	EH	Pfam:PF00561:8-97:cov=0.391	OG0000744
Colias_croceus	Colias_croceus_23284	UGT	Pfam:PF00201:29-510:cov=0.929	OG0000017
Colias_croceus	Colias_croceus_23456	UGT	Pfam:PF00201:24-503:cov=0.923	OG0000017
Colias_croceus	Colias_croceus_23457	UGT	Pfam:PF00201:133-512:cov=0.718	OG0000017
Colias_croceus	Colias_croceus_23623	UGT	Pfam:PF00201:33-521:cov=0.935	OG0000017
Colias_croceus	Colias_croceus_23640	UGT	Pfam:PF00201:53-516:cov=0.887	OG0000017
Colias_croceus	Colias_croceus_23716	CYP	Pfam:PF00067:63-508:cov=0.859	OG0003226
Colias_croceus	Colias_croceus_23719	CYP	Pfam:PF00067:61-491:cov=0.801	OG0003226
Colias_croceus	Colias_croceus_23721	CYP	Pfam:PF00067:55-500:cov=0.873	OG0003226
Colias_croceus	Colias_croceus_23724	UGT	Pfam:PF00201:31-511:cov=0.932	OG0000017
Colias_croceus	Colias_croceus_23742	UGT	Pfam:PF00201:33-517:cov=0.934	OG0000017
Colias_croceus	Colias_croceus_23789	UGT	Pfam:PF00201:32-515:cov=0.931	OG0000017
Colias_croceus	Colias_croceus_23790	UGT	Pfam:PF00201:144-449:cov=0.674	OG0000017
Colias_croceus	Colias_croceus_23798	UGT	Pfam:PF00201:32-512:cov=0.920	OG0000017
Colias_croceus	Colias_croceus_23801	UGT	Pfam:PF00201:239-511:cov=0.532	OG0000017
Colias_croceus	Colias_croceus_23831	UGT	Pfam:PF00201:32-513:cov=0.922	OG0000017
Colias_croceus	Colias_croceus_24002	CYP	Pfam:PF00067:73-512:cov=0.821	OG0008247
Colias_croceus	Colias_croceus_24468	CYP	Pfam:PF00067:58-505:cov=0.847	OG0006950
Colias_croceus	Colias_croceus_24469	CYP	Pfam:PF00067:58-467:cov=0.845	OG0006950
Colias_croceus	Colias_croceus_24931	Keap1_BTB	Pfam:PF00651:22-115:cov=0.734	OG0002298
Colias_croceus	Colias_croceus_25595	EH	Pfam:PF00561:29-284:cov=0.831	OG0000097
Colias_croceus	Colias_croceus_25639	EH	Pfam:PF00561:28-136:cov=0.365	OG0000097
Colias_croceus	Colias_croceus_25775	Thioredoxin	Pfam:PF00085:137-232:cov=0.356	OG0008607
Colias_croceus	Colias_croceus_25891	EH	Pfam:PF00561:45-163:cov=0.372	OG0000097
Colias_croceus	Colias_croceus_26360	UGT	Pfam:PF00201:93-499:cov=0.801	OG0000238
Colias_croceus	Colias_croceus_26460	EH	Pfam:PF00561:31-154:cov=0.413	OG0000097
Colias_croceus	Colias_croceus_26472	UGT	Pfam:PF00201:30-420:cov=0.927	OG0000238
Colias_croceus	Colias_croceus_26473	UGT	Pfam:PF00201:18-247:cov=0.924	OG0000238
Colias_croceus	Colias_croceus_26484	UGT	Pfam:PF00201:30-502:cov=0.935	OG0000005
Colias_croceus	Colias_croceus_26609	CCE	Pfam:PF00135:23-552:cov=0.915	OG0000129
Colias_croceus	Colias_croceus_26611	CCE	Pfam:PF00135:490-997:cov=0.503	OG0000129
Colias_croceus	Colias_croceus_26612	CCE	Pfam:PF00135:4-533:cov=0.971	OG0000129
Colias_croceus	Colias_croceus_26613	SULT	Pfam:PF00685:59-326:cov=0.810	OG0006690
Colias_croceus	Colias_croceus_2665	CCE	Pfam:PF00135:1-400:cov=0.769	OG0003568
Colias_croceus	Colias_croceus_26666	CCE	Pfam:PF00135:2-530:cov=0.974	OG0000129
Colias_croceus	Colias_croceus_26868	CCE	Pfam:PF00135:3-532:cov=0.972	OG0000129
Colias_croceus	Colias_croceus_26879	Peroxiredoxin	Pfam:PF00578:35-166:cov=0.584	OG0008718
Colias_croceus	Colias_croceus_27198	CYP	Pfam:PF00067:30-455:cov=0.882	OG0000013
Colias_croceus	Colias_croceus_27199	CYP	Pfam:PF00067:46-425:cov=0.839	OG0000013
Colias_croceus	Colias_croceus_27200	CYP	Pfam:PF00067:94-355:cov=0.684	OG0000013
Colias_croceus	Colias_croceus_27201	CYP	Pfam:PF00067:50-458:cov=0.842	OG0000013
Colias_croceus	Colias_croceus_27251	CYP	Pfam:PF00067:27-473:cov=0.912	OG0000013
Colias_croceus	Colias_croceus_27269	UGT	Pfam:PF00201:22-505:cov=0.938	OG0000005
Colias_croceus	Colias_croceus_27279	CCE	Pfam:PF00135:159-476:cov=0.654	OG0000181
Colias_croceus	Colias_croceus_27281	CCE	Pfam:PF00135:31-544:cov=0.928	OG0000181
Colias_croceus	Colias_croceus_27323	UGT	Pfam:PF00201:27-477:cov=0.944	OG0000005
Colias_croceus	Colias_croceus_27346	CCE	Pfam:PF00135:2-411:cov=0.976	OG0000181
Colias_croceus	Colias_croceus_27370	UGT	Pfam:PF00201:39-479:cov=0.887	OG0000005
Colias_croceus	Colias_croceus_27371	UGT	Pfam:PF00201:2-142:cov=0.898	OG0000005
Colias_croceus	Colias_croceus_27381	UGT	Pfam:PF00201:27-514:cov=0.942	OG0000005
Colias_croceus	Colias_croceus_27382	Nuclear_receptor_LBD	Pfam:PF00104:249-428:cov=0.405	OG0006579
Colias_croceus	Colias_croceus_27395	UGT	Pfam:PF00201:21-505:cov=0.945	OG0000005
Colias_croceus	Colias_croceus_27468	CYP	Pfam:PF00067:43-450:cov=0.879	OG0000045
Colias_croceus	Colias_croceus_27470	CYP	Pfam:PF00067:82-489:cov=0.811	OG0000045
Colias_croceus	Colias_croceus_27483	UGT	Pfam:PF00201:64-535:cov=0.861	OG0000005
Colias_croceus	Colias_croceus_27493	UGT	Pfam:PF00201:28-472:cov=0.941	OG0000005
Colias_croceus	Colias_croceus_27530	UGT	Pfam:PF00201:27-510:cov=0.934	OG0000005
Colias_croceus	Colias_croceus_27534	CCE	Pfam:PF00135:76-596:cov=0.861	OG0000181
Colias_croceus	Colias_croceus_27536	CCE	Pfam:PF00135:43-547:cov=0.908	OG0000181
Colias_croceus	Colias_croceus_27606	UGT	Pfam:PF00201:2-128:cov=0.969	OG0000005
Colias_croceus	Colias_croceus_27647	UGT	Pfam:PF00201:30-464:cov=0.838	OG0000005
Colias_croceus	Colias_croceus_27649	UGT	Pfam:PF00201:28-501:cov=0.926	OG0000005
Colias_croceus	Colias_croceus_27673	UGT	Pfam:PF00201:40-514:cov=0.903	OG0000005
Colias_croceus	Colias_croceus_27674	UGT	Pfam:PF00201:31-471:cov=0.932	OG0000005
Colias_croceus	Colias_croceus_27675	UGT	Pfam:PF00201:30-504:cov=0.921	OG0000005
Colias_croceus	Colias_croceus_27683	UGT	Pfam:PF00201:25-507:cov=0.945	OG0000005
Colias_croceus	Colias_croceus_27724	UGT	Pfam:PF00201:40-522:cov=0.918	OG0000005
Colias_croceus	Colias_croceus_27776	UGT	Pfam:PF00201:25-511:cov=0.938	OG0000005
Colias_croceus	Colias_croceus_27787	UGT	Pfam:PF00201:33-507:cov=0.913	OG0000005
Colias_croceus	Colias_croceus_27788	UGT	Pfam:PF00201:33-508:cov=0.915	OG0000005
Colias_croceus	Colias_croceus_27834	UGT	Pfam:PF00201:28-510:cov=0.931	OG0000005
Colias_croceus	Colias_croceus_27844	UGT	Pfam:PF00201:32-513:cov=0.925	OG0000005
Colias_croceus	Colias_croceus_27845	UGT	Pfam:PF00201:36-517:cov=0.918	OG0000005
Colias_croceus	Colias_croceus_27848	UGT	Pfam:PF00201:30-505:cov=0.924	OG0000005
Colias_croceus	Colias_croceus_28205	Nuclear_receptor_LBD	Pfam:PF00104:261-463:cov=0.421	OG0003980
Colias_croceus	Colias_croceus_28438	Catalase	Pfam:PF00199:52-428:cov=0.724	OG0000338
Colias_croceus	Colias_croceus_28489	Catalase	Pfam:PF00199:52-428:cov=0.724	OG0000338
Colias_croceus	Colias_croceus_28548	Thioredoxin	Pfam:PF00085:19-102:cov=0.792	OG0002684
Colias_croceus	Colias_croceus_28774	CYP	Pfam:PF00067:54-496:cov=0.864	OG0015851
Colias_croceus	Colias_croceus_28775	CYP	Pfam:PF00067:78-466:cov=0.805	OG0015851
Colias_croceus	Colias_croceus_29140	CYP	Pfam:PF00067:34-488:cov=0.890	OG0000057
Colias_croceus	Colias_croceus_29494	Nuclear_receptor_LBD	Pfam:PF00104:259-421:cov=0.359	OG0000684
Colias_croceus	Colias_croceus_2969	CCE	Pfam:PF00135:73-668:cov=0.609	OG0008698
Colias_croceus	Colias_croceus_29885	CCE	Pfam:PF00135:3-480:cov=0.984	OG0005406
Colias_croceus	Colias_croceus_29886	CCE	Pfam:PF00135:13-511:cov=0.933	OG0005406
Colias_croceus	Colias_croceus_29912	Catalase	Pfam:PF00199:44-420:cov=0.729	OG0000338
Colias_croceus	Colias_croceus_29933	CCE	Pfam:PF00135:21-525:cov=0.683	OG0001136
Colias_croceus	Colias_croceus_30060	bHLH	Pfam:PF00010:29-70:cov=0.393	OG0002212
Colias_croceus	Colias_croceus_30083	CCE	Pfam:PF00135:20-520:cov=0.935	OG0000051
Colias_croceus	Colias_croceus_30085	CCE	Pfam:PF00135:29-529:cov=0.919	OG0000051
Colias_croceus	Colias_croceus_30139	CYP	Pfam:PF00067:80-557:cov=0.830	OG0008961
Colias_croceus	Colias_croceus_30301	SOD_CuZn	Pfam:PF00080:92-224:cov=0.485	OG0004438
Colias_croceus	Colias_croceus_30554	Thioredoxin	Pfam:PF00085:67-148:cov=0.387	OG0006630
Colias_croceus	Colias_croceus_30633	CCE	Pfam:PF00135:2-500:cov=0.965	OG0017363
Colias_croceus	Colias_croceus_30634	CCE	Pfam:PF00135:2-298:cov=0.905	OG0017363
Colias_croceus	Colias_croceus_30635	CCE	Pfam:PF00135:32-419:cov=0.904	OG0017363
Colias_croceus	Colias_croceus_3067	CCE	Pfam:PF00135:43-583:cov=0.394	OG0004627
Colias_croceus	Colias_croceus_30738	CCE	Pfam:PF00135:23-523:cov=0.933	OG0009830
Colias_croceus	Colias_croceus_3074	CCE	Pfam:PF00135:3-497:cov=0.389	OG0004627
Colias_croceus	Colias_croceus_30815	GST_N	Pfam:PF02798:3-75:cov=0.562	OG0002343
Colias_croceus	Colias_croceus_309	CCE	Pfam:PF00135:31-510:cov=0.921	OG0010926
Colias_croceus	Colias_croceus_3118	CCE	Pfam:PF00135:114-636:cov=0.760	OG0006796
Colias_croceus	Colias_croceus_3548	Peroxiredoxin	Pfam:PF00578:7-137:cov=0.672	OG0002487
Colias_croceus	Colias_croceus_3550	Peroxiredoxin	Pfam:PF00578:15-64:cov=0.410	OG0002487
Colias_croceus	Colias_croceus_3757	CCE	Pfam:PF00135:34-619:cov=0.657	OG0003355
Colias_croceus	Colias_croceus_3758	CCE	Pfam:PF00135:72-615:cov=0.613	OG0003355
Colias_croceus	Colias_croceus_3856	CYP	Pfam:PF00067:49-494:cov=0.885	OG0003610
Colias_croceus	Colias_croceus_3899	ABC_TMD	Pfam:PF00664:35-266:cov=0.403	OG0004725
Colias_croceus	Colias_croceus_3941	CCE	Pfam:PF00135:21-526:cov=0.465;Pfam:PF00135:555-1066:cov=0.470	OG0000020
Colias_croceus	Colias_croceus_4052	ABC_TMD	Pfam:PF00664:96-387:cov=0.545	OG0000116
Colias_croceus	Colias_croceus_4055	ABC_TMD	Pfam:PF00664:16-238:cov=0.565	OG0000116
Colias_croceus	Colias_croceus_4066	ABC_NBD	Pfam:PF00005:204-337:cov=0.369	OG0000116
Colias_croceus	Colias_croceus_4146	CCE	Pfam:PF00135:129-726:cov=0.595	OG0005242
Colias_croceus	Colias_croceus_4192	CCE	Pfam:PF00135:29-534:cov=0.875	OG0000020
Colias_croceus	Colias_croceus_4202	CCE	Pfam:PF00135:25-536:cov=0.914	OG0000020
Colias_croceus	Colias_croceus_4320	SULT	Pfam:PF00685:103-376:cov=0.683	OG0001231
Colias_croceus	Colias_croceus_4322	SULT	Pfam:PF00685:94-367:cov=0.699	OG0001231
Colias_croceus	Colias_croceus_4538	Nuclear_receptor_LBD	Pfam:PF00104:182-383:cov=0.493	OG0000883
Colias_croceus	Colias_croceus_4540	Nuclear_receptor_LBD	Pfam:PF00104:237-438:cov=0.434	OG0000883
Colias_croceus	Colias_croceus_4721	CCE	Pfam:PF00135:26-568:cov=0.718	OG0007344
Colias_croceus	Colias_croceus_5194	CCE	Pfam:PF00135:26-593:cov=0.614	OG0004954
Colias_croceus	Colias_croceus_5195	CCE	Pfam:PF00135:26-585:cov=0.611	OG0004954
Colias_croceus	Colias_croceus_5278	EH	Pfam:PF00561:114-365:cov=0.581	OG0008059
Colias_croceus	Colias_croceus_5279	EH	Pfam:PF00561:114-333:cov=0.566	OG0008059
Colias_croceus	Colias_croceus_530	Catalase	Pfam:PF00199:25-362:cov=0.830	OG0000338
Colias_croceus	Colias_croceus_532	Catalase	Pfam:PF00199:58-439:cov=0.709	OG0000338
Colias_croceus	Colias_croceus_6146	UGT	Pfam:PF00201:67-552:cov=0.868	OG0010107
Colias_croceus	Colias_croceus_6215	SULT	Pfam:PF00685:139-388:cov=0.617	OG0005589
Colias_croceus	Colias_croceus_6344	SOD_CuZn	Pfam:PF00080:40-173:cov=0.635	OG0001345
Colias_croceus	Colias_croceus_6351	SOD_CuZn	Pfam:PF00080:31-164:cov=0.684	OG0001345
Colias_croceus	Colias_croceus_6372	CYP	Pfam:PF00067:53-515:cov=0.854	OG0008790
Colias_croceus	Colias_croceus_6549	SULT	Pfam:PF00685:7-251:cov=0.946	OG0000084
Colias_croceus	Colias_croceus_6551	SULT	Pfam:PF00685:60-304:cov=0.793	OG0000084
Colias_croceus	Colias_croceus_6554	SULT	Pfam:PF00685:81-322:cov=0.733	OG0000084
Colias_croceus	Colias_croceus_6700	CYP	Pfam:PF00067:49-514:cov=0.896	OG0009504
Colias_croceus	Colias_croceus_6702	CYP	Pfam:PF00067:22-372:cov=0.929	OG0009504
Colias_croceus	Colias_croceus_6717	CYP	Pfam:PF00067:49-496:cov=0.892	OG0007273
Colias_croceus	Colias_croceus_6764	CYP	Pfam:PF00067:61-432:cov=0.838	OG0000057
Colias_croceus	Colias_croceus_6766	CYP	Pfam:PF00067:2-351:cov=0.933	OG0000057
Colias_croceus	Colias_croceus_6887	SULT	Pfam:PF00685:59-331:cov=0.796	OG0000084
Colias_croceus	Colias_croceus_6947	SOD_CuZn	Pfam:PF00080:100-235:cov=0.569	OG0006913
Colias_croceus	Colias_croceus_7005	SULT	Pfam:PF00685:60-334:cov=0.749	OG0000084
Colias_croceus	Colias_croceus_7006	SULT	Pfam:PF00685:60-210:cov=0.671	OG0000084
Colias_croceus	Colias_croceus_7051	CYP	Pfam:PF00067:28-534:cov=0.941	OG0003887
Colias_croceus	Colias_croceus_7155	EH	Pfam:PF00561:72-325:cov=0.741	OG0004150
Colias_croceus	Colias_croceus_7329	CCE	Pfam:PF00135:64-558:cov=0.858	OG0007105
Colias_croceus	Colias_croceus_7486	CCE	Pfam:PF00135:264-594:cov=0.441	OG0007205
Colias_croceus	Colias_croceus_7488	CCE	Pfam:PF00135:266-596:cov=0.440	OG0007205
Colias_croceus	Colias_croceus_7495	CYP	Pfam:PF00067:33-491:cov=0.898	OG0012498
Colias_croceus	Colias_croceus_7723	CYP	Pfam:PF00067:42-478:cov=0.867	OG0000248
Colias_croceus	Colias_croceus_7725	CYP	Pfam:PF00067:33-470:cov=0.883	OG0000248
Colias_croceus	Colias_croceus_7853	CYP	Pfam:PF00067:48-504:cov=0.875	OG0002363
Colias_croceus	Colias_croceus_7857	CYP	Pfam:PF00067:56-533:cov=0.843	OG0002363
Colias_croceus	Colias_croceus_7859	CYP	Pfam:PF00067:51-528:cov=0.851	OG0002363
Colias_croceus	Colias_croceus_7885	CYP	Pfam:PF00067:53-488:cov=0.848	OG0000248
Colias_croceus	Colias_croceus_7901	CYP	Pfam:PF00067:51-543:cov=0.887	OG0006834
Colias_croceus	Colias_croceus_8044	CYP	Pfam:PF00067:31-492:cov=0.930	OG0000861
Colias_croceus	Colias_croceus_8048	CYP	Pfam:PF00067:31-504:cov=0.931	OG0000861
Colias_croceus	Colias_croceus_8133	CYP	Pfam:PF00067:42-478:cov=0.871	OG0000248
Colias_croceus	Colias_croceus_8174	CYP	Pfam:PF00067:33-495:cov=0.908	OG0010911
Colias_croceus	Colias_croceus_8178	CYP	Pfam:PF00067:33-497:cov=0.908	OG0010911
Colias_croceus	Colias_croceus_8248	CYP	Pfam:PF00067:43-476:cov=0.863	OG0000248
Colias_croceus	Colias_croceus_8251	CYP	Pfam:PF00067:71-483:cov=0.810	OG0000248
Colias_croceus	Colias_croceus_8252	CYP	Pfam:PF00067:32-445:cov=0.877	OG0000248
Colias_croceus	Colias_croceus_8467	ABC_NBD	Pfam:PF00005:30-92:cov=0.414	OG0013160
Colias_croceus	Colias_croceus_8477	CYP	Pfam:PF00067:37-502:cov=0.905	OG0000057
Colias_croceus	Colias_croceus_8478	CYP	Pfam:PF00067:61-479:cov=0.812	OG0000676
Colias_croceus	Colias_croceus_8533	CCE	Pfam:PF00135:13-149:cov=0.884	OG0000308
Colias_croceus	Colias_croceus_8559	CYP	Pfam:PF00067:35-477:cov=0.884	OG0015851
Colias_croceus	Colias_croceus_857	Keap1_BTB	Pfam:PF00651:21-117:cov=0.418	OG0002298
Colias_croceus	Colias_croceus_8572	CYP	Pfam:PF00067:44-493:cov=0.896	OG0011943
Colias_croceus	Colias_croceus_8579	ABC_TMD	Pfam:PF00664:141-418:cov=0.391	OG0003822
Colias_croceus	Colias_croceus_8581	ABC_TMD	Pfam:PF00664:141-418:cov=0.420	OG0003822
Colias_croceus	Colias_croceus_8583	ABC_TMD	Pfam:PF00664:123-400:cov=0.401	OG0003822
Colias_croceus	Colias_croceus_8611	CYP	Pfam:PF00067:40-422:cov=0.889	OG0011943
Colias_croceus	Colias_croceus_8614	CYP	Pfam:PF00067:85-457:cov=0.800	OG0011943
Colias_croceus	Colias_croceus_8641	CYP	Pfam:PF00067:56-480:cov=0.832	OG0000676
Colias_croceus	Colias_croceus_8753	CCE	Pfam:PF00135:31-547:cov=0.923	OG0000308
Colias_croceus	Colias_croceus_8758	CYP	Pfam:PF00067:39-478:cov=0.875	OG0000045
Colias_croceus	Colias_croceus_8870	UGT	Pfam:PF00201:30-503:cov=0.915	OG0000005
Colias_croceus	Colias_croceus_8872	UGT	Pfam:PF00201:60-325:cov=0.782	OG0000005
Colias_croceus	Colias_croceus_8900	CCE	Pfam:PF00135:14-101:cov=0.772	OG0000308
Colias_croceus	Colias_croceus_8912	CYP	Pfam:PF00067:55-480:cov=0.861	OG0012769
Colias_croceus	Colias_croceus_8916	CYP	Pfam:PF00067:70-459:cov=0.796	OG0000045
Colias_croceus	Colias_croceus_8922	CYP	Pfam:PF00067:33-430:cov=0.863	OG0000045
Colias_croceus	Colias_croceus_9017	CCE	Pfam:PF00135:28-549:cov=0.927	OG0000308
Colias_croceus	Colias_croceus_9021	CYP	Pfam:PF00067:39-484:cov=0.881	OG0000045
Colias_croceus	Colias_croceus_9085	CYP	Pfam:PF00067:32-492:cov=0.909	OG0000045
Colias_croceus	Colias_croceus_9152	CYP	Pfam:PF00067:70-494:cov=0.842	OG0012769
Colias_croceus	Colias_croceus_9153	CYP	Pfam:PF00067:73-483:cov=0.797	OG0000676
Colias_croceus	Colias_croceus_9275	Catalase	Pfam:PF00199:2-381:cov=0.803	OG0000338
Colias_croceus	Colias_croceus_9293	CYP	Pfam:PF00067:26-453:cov=0.882	OG0000676
Colias_croceus	Colias_croceus_9294	CYP	Pfam:PF00067:68-494:cov=0.818	OG0000676
Colias_croceus	Colias_croceus_9415	CCE	Pfam:PF00135:25-539:cov=0.905	OG0000308
Colias_croceus	Colias_croceus_9435	CCE	Pfam:PF00135:79-597:cov=0.849	OG0000308
Colias_croceus	Colias_croceus_9436	CCE	Pfam:PF00135:60-578:cov=0.877	OG0000308
Colias_croceus	Colias_croceus_9468	Catalase	Pfam:PF00199:39-418:cov=0.742	OG0000338
Colias_croceus	Colias_croceus_9513	CYP	Pfam:PF00067:44-482:cov=0.861	OG0002395
Colias_croceus	Colias_croceus_9514	CYP	Pfam:PF00067:38-476:cov=0.871	OG0002395
Colias_croceus	Colias_croceus_9516	CYP	Pfam:PF00067:38-324:cov=0.682	OG0002395
Colias_croceus	Colias_croceus_9640	CYP	Pfam:PF00067:32-492:cov=0.909	OG0000045
Colias_croceus	Colias_croceus_9642	CYP	Pfam:PF00067:68-463:cov=0.828	OG0000045
Colias_croceus	Colias_croceus_9718	CYP	Pfam:PF00067:30-495:cov=0.914	OG0002354
Colias_croceus	Colias_croceus_9720	CYP	Pfam:PF00067:30-403:cov=0.856	OG0002354
Colias_croceus	Colias_croceus_9818	CYP	Pfam:PF00067:34-476:cov=0.902	OG0000103
Colias_croceus	Colias_croceus_9819	CYP	Pfam:PF00067:34-467:cov=0.877	OG0000103
Colias_croceus	Colias_croceus_9838	Peroxiredoxin	Pfam:PF00578:55-187:cov=0.538	OG0009263
Cosmia_trapezina	Cosmia_trapezina_10052	ABC_NBD	Pfam:PF00005:198-359:cov=0.363	OG0005978
Cosmia_trapezina	Cosmia_trapezina_10080	PAS_2	Pfam:PF13426:39-136:cov=0.374	OG0001609
Cosmia_trapezina	Cosmia_trapezina_1009	CYP	Pfam:PF00067:19-420:cov=0.891	OG0000045
Cosmia_trapezina	Cosmia_trapezina_10123	UGT	Pfam:PF00201:78-489:cov=0.794	OG0005770
Cosmia_trapezina	Cosmia_trapezina_10176	CYP	Pfam:PF00067:49-504:cov=0.889	OG0002349
Cosmia_trapezina	Cosmia_trapezina_10231	SOD_CuZn	Pfam:PF00080:33-167:cov=0.675	OG0002102
Cosmia_trapezina	Cosmia_trapezina_10243	ABC_NBD	Pfam:PF00005:114-263:cov=0.423	OG0000642
Cosmia_trapezina	Cosmia_trapezina_10252	EH	Pfam:PF00561:203-502:cov=0.575	OG0001526
Cosmia_trapezina	Cosmia_trapezina_1037	CCE	Pfam:PF00135:22-528:cov=0.929	OG0002437
Cosmia_trapezina	Cosmia_trapezina_10389	UGT	Pfam:PF00201:91-470:cov=0.776	OG0000608
Cosmia_trapezina	Cosmia_trapezina_10395	ABC_TMD	Pfam:PF00664:28-259:cov=0.872	OG0000642
Cosmia_trapezina	Cosmia_trapezina_10544	UGT	Pfam:PF00201:91-472:cov=0.783	OG0000608
Cosmia_trapezina	Cosmia_trapezina_10595	CCE	Pfam:PF00135:55-523:cov=0.854	OG0001608
Cosmia_trapezina	Cosmia_trapezina_10604	bHLH	Pfam:PF00010:36-86:cov=0.510	OG0004639
Cosmia_trapezina	Cosmia_trapezina_10621	ABC_NBD	Pfam:PF00005:135-284:cov=0.382	OG0013225
Cosmia_trapezina	Cosmia_trapezina_10631	Keap1_BTB	Pfam:PF00651:35-170:cov=0.379	OG0001360
Cosmia_trapezina	Cosmia_trapezina_10770	CYP	Pfam:PF00067:45-467:cov=0.856	OG0002920
Cosmia_trapezina	Cosmia_trapezina_10788	ABC_TMD	Pfam:PF00664:8-242:cov=0.438	OG0000642
Cosmia_trapezina	Cosmia_trapezina_10796	CYP	Pfam:PF00067:82-517:cov=0.810	OG0002971
Cosmia_trapezina	Cosmia_trapezina_1080	bHLH	Pfam:PF00010:60-113:cov=0.378	OG0002177
Cosmia_trapezina	Cosmia_trapezina_10802	EH	Pfam:PF00561:117-418:cov=0.693	OG0001526
Cosmia_trapezina	Cosmia_trapezina_10950	CCE	Pfam:PF00135:54-571:cov=0.879	OG0018683
Cosmia_trapezina	Cosmia_trapezina_10951	CCE	Pfam:PF00135:3-524:cov=0.976	OG0000244
Cosmia_trapezina	Cosmia_trapezina_10971	Catalase	Pfam:PF00199:67-424:cov=0.636	OG0005564
Cosmia_trapezina	Cosmia_trapezina_11002	CCE	Pfam:PF00135:50-571:cov=0.897	OG0017395
Cosmia_trapezina	Cosmia_trapezina_11027	Catalase	Pfam:PF00199:57-413:cov=0.684	OG0005564
Cosmia_trapezina	Cosmia_trapezina_1104	CYP	Pfam:PF00067:22-422:cov=0.889	OG0000045
Cosmia_trapezina	Cosmia_trapezina_11048	CCE	Pfam:PF00135:20-389:cov=0.925	OG0000244
Cosmia_trapezina	Cosmia_trapezina_11085	CCE	Pfam:PF00135:4-524:cov=0.974	OG0000244
Cosmia_trapezina	Cosmia_trapezina_11108	Catalase	Pfam:PF00199:70-426:cov=0.350	OG0005564
Cosmia_trapezina	Cosmia_trapezina_11163	CCE	Pfam:PF00135:3-524:cov=0.967	OG0000129
Cosmia_trapezina	Cosmia_trapezina_11190	CCE	Pfam:PF00135:3-528:cov=0.980	OG0000129
Cosmia_trapezina	Cosmia_trapezina_11206	Catalase	Pfam:PF00199:3-348:cov=0.724	OG0005564
Cosmia_trapezina	Cosmia_trapezina_11311	CCE	Pfam:PF00135:3-524:cov=0.976	OG0000244
Cosmia_trapezina	Cosmia_trapezina_11343	CCE	Pfam:PF00135:3-118:cov=0.892	OG0011548
Cosmia_trapezina	Cosmia_trapezina_11361	CCE	Pfam:PF00135:3-521:cov=0.976	OG0000244
Cosmia_trapezina	Cosmia_trapezina_11367	SOD_CuZn	Pfam:PF00080:16-152:cov=0.873	OG0002102
Cosmia_trapezina	Cosmia_trapezina_11424	CCE	Pfam:PF00135:3-526:cov=0.967	OG0000129
Cosmia_trapezina	Cosmia_trapezina_11444	CCE	Pfam:PF00135:3-491:cov=0.966	OG0000129
Cosmia_trapezina	Cosmia_trapezina_11656	CCE	Pfam:PF00135:3-511:cov=0.955	OG0004782
Cosmia_trapezina	Cosmia_trapezina_11732	CCE	Pfam:PF00135:6-498:cov=0.961	OG0005388
Cosmia_trapezina	Cosmia_trapezina_11865	CCE	Pfam:PF00135:277-774:cov=0.626	OG0004782
Cosmia_trapezina	Cosmia_trapezina_12022	CYP	Pfam:PF00067:33-490:cov=0.895	OG0000057
Cosmia_trapezina	Cosmia_trapezina_12035	Thioredoxin	Pfam:PF00085:36-135:cov=0.671	OG0006866
Cosmia_trapezina	Cosmia_trapezina_12061	CYP	Pfam:PF00067:27-484:cov=0.935	OG0004826
Cosmia_trapezina	Cosmia_trapezina_12158	CCE	Pfam:PF00135:69-282:cov=0.754	OG0000760
Cosmia_trapezina	Cosmia_trapezina_1216	CCE	Pfam:PF00135:22-523:cov=0.921	OG0002437
Cosmia_trapezina	Cosmia_trapezina_12178	CCE	Pfam:PF00135:27-517:cov=0.923	OG0000051
Cosmia_trapezina	Cosmia_trapezina_12196	CCE	Pfam:PF00135:249-736:cov=0.626	OG0009733
Cosmia_trapezina	Cosmia_trapezina_12198	UGT	Pfam:PF00201:3-212:cov=0.921	OG0000608
Cosmia_trapezina	Cosmia_trapezina_12229	CCE	Pfam:PF00135:92-623:cov=0.822	OG0005926
Cosmia_trapezina	Cosmia_trapezina_12238	CCE	Pfam:PF00135:25-519:cov=0.927	OG0000051
Cosmia_trapezina	Cosmia_trapezina_12248	FMO	Pfam:PF00743:26-237:cov=0.469	OG0001389
Cosmia_trapezina	Cosmia_trapezina_12318	CCE	Pfam:PF00135:19-487:cov=0.931	OG0009996
Cosmia_trapezina	Cosmia_trapezina_12319	UGT	Pfam:PF00201:33-505:cov=0.901	OG0005647
Cosmia_trapezina	Cosmia_trapezina_12326	CCE	Pfam:PF00135:99-322:cov=0.601	OG0000051
Cosmia_trapezina	Cosmia_trapezina_12359	CCE	Pfam:PF00135:17-298:cov=0.876	OG0000760
Cosmia_trapezina	Cosmia_trapezina_12362	CCE	Pfam:PF00135:27-516:cov=0.864	OG0000051
Cosmia_trapezina	Cosmia_trapezina_1238	CYP	Pfam:PF00067:39-410:cov=0.871	OG0000045
Cosmia_trapezina	Cosmia_trapezina_12402	CCE	Pfam:PF00135:33-554:cov=0.902	OG0000760
